,provider,machine-name,location,cores,core/price,memory,memory/price,price
40,aws,5DAT5D52RFS78X5Z,eu-north-1,4.0,12.461059190031152,16,49.84423676012461,0.321
41,aws,T9BQ6K4MK9Y75VFH,eu-north-1,32.0,24.114544084400904,256,192.91635267520724,1.327
42,aws,MCCVKRPDDYWZS5NZ,eu-north-1,16.0,inf,64,inf,0.0
43,aws,TERUUJAVNMYFPEGJ,eu-north-1,8.0,65.57377049180327,32,262.2950819672131,0.122
44,aws,HGEGAEEMVRWPYB9T,eu-north-1,32.0,inf,128,inf,0.0
45,aws,PFCHMGJKVWD4H699,eu-north-1,16.0,16.309887869520896,122,124.36289500509685,0.981
46,aws,WY4EFY39YEUSSA67,eu-north-1,48.0,0.00019442407942223645,96,0.0003888481588444729,246883.0
47,aws,ZBUUGP7JTPS2SVB5,eu-north-1,32.0,34.22459893048128,256,273.7967914438502,0.935
48,aws,PT3BVV4G4QDRHPYW,eu-north-1,48.0,0.00019247194119982196,192,0.0007698877647992878,249387.0
49,aws,WUECSVUBDMKYRZ6Q,eu-north-1,4.0,26.845637583892618,8,53.691275167785236,0.149
50,aws,QXGBD7WQJ9RD8AE7,eu-north-1,2.0,9.174311926605505,4,18.34862385321101,0.218
51,aws,JFNUW2PU2Q499597,eu-north-1,96.0,9.726443768996962,768,77.8115501519757,9.87
52,aws,YDGGCUQGR4B6V9TG,eu-north-1,2.0,0.003125,4,0.00625,640.0
53,aws,KBM3BYUD6VZYZE5M,eu-north-1,8.0,inf,64,inf,0.0
54,aws,3UDASXGPHWPQZDUV,eu-north-1,2.0,0.0007012622720897616,8,0.002805049088359046,2852.0
55,aws,AUNE78JADZRDR6DM,eu-north-1,96.0,0.0049385256443232675,768,0.03950820515458614,19439.0
56,aws,QYD2DPTWJZ4KX5FZ,eu-north-1,16.0,0.0005114272015342816,122,0.0038996324116988973,31285.0
57,aws,TMZR28G2V6VN7HFB,eu-north-1,96.0,54.11499436302142,768,432.91995490417133,1.774
58,aws,SRXB4UZYGAV8JU78,eu-north-1,96.0,0.0010996815505509862,192,0.0021993631011019725,87298.0
59,aws,4B7ZMB3JUBBYB3U9,eu-north-1,64.0,26.111791105671156,256,104.44716442268462,2.451
60,aws,7KR8EBDPGE86QHQ7,eu-north-1,48.0,43.204320432043204,96,86.40864086408641,1.111
61,aws,9Q9A8NPQBGJUTCY7,eu-north-1,64.0,23.83612662942272,488,181.75046554934823,2.685
62,aws,858URMS3AXWEFQUW,eu-north-1,8.0,inf,64,inf,0.0
63,aws,WJ63RNNYZ5X63PQU,eu-north-1,8.0,0.003695150115473441,16,0.007390300230946882,2165.0
64,aws,ASMJYCZG2N93YHVH,eu-north-1,8.0,inf,64,inf,0.0
65,aws,9DC2EWWE5X6YK935,eu-north-1,96.0,inf,192,inf,0.0
66,aws,GJ7F2UC5KDH984SR,eu-north-1,2.0,50.0,4,100.0,0.04
67,aws,422NNXJGEUWASCJF,eu-north-1,8.0,inf,61,inf,0.0
68,aws,STPH2XZEJZGM7DZM,eu-north-1,64.0,inf,256,inf,0.0
69,aws,S52XU6P3YP4WTU92,eu-north-1,64.0,inf,256,inf,0.0
70,aws,EVK7H3UPAA5B9UFS,eu-north-1,48.0,inf,192,inf,0.0
71,aws,B37A9H2MGEJAK5XM,eu-north-1,64.0,inf,256,inf,0.0
72,aws,X6N5AATDRWJRU5G2,eu-north-1,16.0,15.625,64,62.5,1.024
73,aws,GKVTJCHB4R7V5UUQ,eu-north-1,4.0,12.820512820512821,305,977.5641025641025,0.312
74,aws,2C2QVRB5Z5QXHVSA,eu-north-1,16.0,9.085746734809767,122,69.27881885292447,1.761
75,aws,4Q7YZU4JE4TAMZ5H,eu-north-1,2.0,29.850746268656714,4,59.70149253731343,0.067
76,aws,4W8QDXHS2HSPJPXY,eu-north-1,2.0,inf,4,inf,0.0
77,aws,RDYFV3HYPPM3V7NG,eu-north-1,4.0,20.2020202020202,305,1540.4040404040404,0.198
78,aws,KGAJKDWND2PTGE9T,eu-north-1,32.0,5.733739473212686,128,22.934957892850743,5.581
79,aws,CBST354827J3K452,eu-north-1,32.0,28.802880288028803,128,115.21152115211521,1.111
80,aws,77UKB3BHX8WZEFCG,eu-north-1,2.0,0.0076045627376425855,4,0.015209125475285171,263.0
81,aws,H2BA5YFE5JQ97K2S,eu-north-1,72.0,14.203985006904714,144,28.40797001380943,5.069
82,aws,JAMHZ929UZGA569F,eu-north-1,16.0,33.97027600849257,64,135.88110403397027,0.471
83,aws,9GTDH48CZR62HB8Y,eu-north-1,96.0,41.219407471017604,384,164.87762988407042,2.329
84,aws,64YA6FNJBG5ZTPD6,eu-north-1,64.0,42.98186702484889,512,343.8549361987911,1.489
85,aws,QJQ2GSXVBSCERWC6,eu-north-1,48.0,22.09944751381215,192,88.3977900552486,2.172
86,aws,EVX2DSJA4AY5GKCS,eu-north-1,2.0,37.735849056603776,8,150.9433962264151,0.053
87,aws,Y2PATWX9R68HJZFP,eu-north-1,8.0,9.696969696969697,64,77.57575757575758,0.825
88,aws,UTKB9EV63YTPAGVC,eu-north-1,96.0,57.040998217468804,768,456.32798573975043,1.683
89,aws,JA3WCEN4EHY8NBWU,eu-north-1,48.0,0.0004265946195753606,96,0.0008531892391507212,112519.0
